7.999999999999999334e-01,-3.999999999999999667e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,-1.999999999999999833e-01,1.999999999999999833e-01,-3.162277660168379412e-01,7.999999999999999334e-01,0.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,9.999999999999998890e-01,5.999999999999999778e-01,5.999999999999999778e-01,-3.999999999999999667e-01,-5.270462766947299205e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,9.999999999999998890e-01,1.999999999999999833e-01,7.999999999999999334e-01,1.999999999999999833e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,3.999999999999999667e-01
7.999999999999999334e-01,-3.999999999999999667e-01,-1.999999999999999833e-01,9.999999999999998890e-01,9.999999999999998890e-01,1.999999999999999833e-01,5.999999999999999778e-01,-3.162277660168379412e-01,7.999999999999999334e-01,0.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,5.999999999999999778e-01,9.999999999999998890e-01,5.999999999999999778e-01,-3.999999999999999667e-01,-3.162277660168379412e-01,9.999999999999998890e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,7.999999999999999334e-01,5.999999999999999778e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,5.999999999999999778e-01,9.999999999999998890e-01,9.999999999999998890e-01,7.999999999999999334e-01
7.999999999999999334e-01,-7.999999999999999334e-01,-1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,5.999999999999999778e-01,-1.054092553389459758e-01,7.999999999999999334e-01,0.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,9.999999999999998890e-01,-3.999999999999999667e-01,-1.054092553389459619e-01,5.999999999999999778e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,3.999999999999999667e-01,1.999999999999999833e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,7.999999999999999334e-01
-5.999999999999999778e-01,5.999999999999999778e-01,-3.999999999999999667e-01,-3.999999999999999667e-01,-3.999999999999999667e-01,3.999999999999999667e-01,0.000000000000000000e+00,-3.162277660168379412e-01,-5.999999999999999778e-01,5.999999999999999778e-01,-3.999999999999999667e-01,-3.999999999999999667e-01,-3.999999999999999667e-01,-3.999999999999999667e-01,-3.999999999999999667e-01,9.999999999999998890e-01,3.162277660168379412e-01,-3.999999999999999667e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.999999999999999667e-01,-7.999999999999999334e-01,-1.999999999999999833e-01,-3.999999999999999667e-01,-1.999999999999999833e-01,-5.999999999999999778e-01,-5.999999999999999778e-01,0.000000000000000000e+00,-3.999999999999999667e-01,-3.999999999999999667e-01,-1.999999999999999833e-01
-3.162277660168379412e-01,-1.054092553389459619e-01,-5.270462766947299205e-01,-3.162277660168379412e-01,-3.162277660168379412e-01,1.054092553389459619e-01,1.054092553389459619e-01,0.000000000000000000e+00,-3.162277660168379412e-01,3.162277660168379412e-01,-3.162277660168379412e-01,-3.162277660168379412e-01,-5.270462766947299205e-01,-3.162277660168379412e-01,-1.054092553389459619e-01,3.162277660168379412e-01,1.000000000000000000e+00,-3.162277660168379412e-01,-3.162277660168379412e-01,1.054092553389459758e-01,-5.270462766947298094e-01,-5.270462766947298094e-01,-5.270462766947298094e-01,-7.378647873726218442e-01,-3.162277660168379412e-01,-3.162277660168379412e-01,-3.162277660168379412e-01,-3.162277660168379412e-01,-3.162277660168379412e-01,-3.162277660168379412e-01,-1.054092553389459758e-01
7.999999999999999334e-01,-3.999999999999999667e-01,-1.999999999999999833e-01,9.999999999999998890e-01,9.999999999999998890e-01,1.999999999999999833e-01,5.999999999999999778e-01,-3.162277660168379412e-01,7.999999999999999334e-01,0.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,5.999999999999999778e-01,9.999999999999998890e-01,5.999999999999999778e-01,-3.999999999999999667e-01,-3.162277660168379412e-01,9.999999999999998890e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,7.999999999999999334e-01,5.999999999999999778e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,5.999999999999999778e-01,9.999999999999998890e-01,9.999999999999998890e-01,7.999999999999999334e-01
3.999999999999999667e-01,0.000000000000000000e+00,-1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,-1.999999999999999833e-01,5.999999999999999778e-01,-7.378647873726218442e-01,3.999999999999999667e-01,3.999999999999999667e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,0.000000000000000000e+00,-3.162277660168379412e-01,5.999999999999999778e-01,9.999999999999998890e-01,1.999999999999999833e-01,5.999999999999999778e-01,-1.999999999999999833e-01,7.999999999999999334e-01,1.999999999999999833e-01,7.999999999999999334e-01,3.999999999999999667e-01,3.999999999999999667e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,3.999999999999999667e-01
3.999999999999999667e-01,-3.999999999999999667e-01,-5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,-1.054092553389459758e-01,3.999999999999999667e-01,3.999999999999999667e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,1.054092553389459758e-01,5.999999999999999778e-01,1.999999999999999833e-01,9.999999999999998890e-01,1.999999999999999833e-01,-1.999999999999999833e-01,3.999999999999999667e-01,1.999999999999999833e-01,0.000000000000000000e+00,3.999999999999999667e-01,3.999999999999999667e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,7.999999999999999334e-01
7.999999999999999334e-01,-3.999999999999999667e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,-1.999999999999999833e-01,1.999999999999999833e-01,-3.162277660168379412e-01,7.999999999999999334e-01,0.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,9.999999999999998890e-01,5.999999999999999778e-01,5.999999999999999778e-01,-3.999999999999999667e-01,-5.270462766947298094e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,9.999999999999998890e-01,1.999999999999999833e-01,7.999999999999999334e-01,1.999999999999999833e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,3.999999999999999667e-01
3.999999999999999667e-01,-3.999999999999999667e-01,5.999999999999999778e-01,1.999999999999999833e-01,1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,5.270462766947298094e-01,3.999999999999999667e-01,-7.999999999999999334e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01,-7.999999999999999334e-01,-5.270462766947298094e-01,1.999999999999999833e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,1.999999999999999833e-01,9.999999999999998890e-01,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,3.999999999999999667e-01,3.999999999999999667e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01,0.000000000000000000e+00
5.999999999999999778e-01,-1.999999999999999833e-01,0.000000000000000000e+00,7.999999999999999334e-01,7.999999999999999334e-01,0.000000000000000000e+00,3.999999999999999667e-01,-5.270462766947298094e-01,5.999999999999999778e-01,1.999999999999999833e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,3.999999999999999667e-01,-1.999999999999999833e-01,-5.270462766947298094e-01,7.999999999999999334e-01,7.999999999999999334e-01,3.999999999999999667e-01,7.999999999999999334e-01,0.000000000000000000e+00,9.999999999999998890e-01,3.999999999999999667e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,5.999999999999999778e-01
3.999999999999999667e-01,0.000000000000000000e+00,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.054092553389459758e-01,3.999999999999999667e-01,-3.999999999999999667e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,5.999999999999999778e-01,1.999999999999999833e-01,-3.999999999999999667e-01,-7.378647873726218442e-01,5.999999999999999778e-01,1.999999999999999833e-01,1.999999999999999833e-01,1.999999999999999833e-01,5.999999999999999778e-01,3.999999999999999667e-01,9.999999999999998890e-01,0.000000000000000000e+00,3.999999999999999667e-01,3.999999999999999667e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,3.999999999999999667e-01
5.999999999999999778e-01,-1.999999999999999833e-01,0.000000000000000000e+00,3.999999999999999667e-01,3.999999999999999667e-01,-3.999999999999999667e-01,3.999999999999999667e-01,-5.270462766947298094e-01,5.999999999999999778e-01,1.999999999999999833e-01,3.999999999999999667e-01,3.999999999999999667e-01,7.999999999999999334e-01,3.999999999999999667e-01,3.999999999999999667e-01,-1.999999999999999833e-01,-3.162277660168379412e-01,3.999999999999999667e-01,7.999999999999999334e-01,0.000000000000000000e+00,7.999999999999999334e-01,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,9.999999999999998890e-01,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,3.999999999999999667e-01,3.999999999999999667e-01,1.999999999999999833e-01
9.999999999999998890e-01,-5.999999999999999778e-01,0.000000000000000000e+00,7.999999999999999334e-01,7.999999999999999334e-01,0.000000000000000000e+00,3.999999999999999667e-01,-1.054092553389459758e-01,9.999999999999998890e-01,-1.999999999999999833e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,-5.999999999999999778e-01,-3.162277660168379412e-01,7.999999999999999334e-01,3.999999999999999667e-01,3.999999999999999667e-01,7.999999999999999334e-01,3.999999999999999667e-01,5.999999999999999778e-01,3.999999999999999667e-01,5.999999999999999778e-01,9.999999999999998890e-01,9.999999999999998890e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,5.999999999999999778e-01
9.999999999999998890e-01,-5.999999999999999778e-01,0.000000000000000000e+00,7.999999999999999334e-01,7.999999999999999334e-01,0.000000000000000000e+00,3.999999999999999667e-01,-1.054092553389459758e-01,9.999999999999998890e-01,-1.999999999999999833e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,7.999999999999999334e-01,-5.999999999999999778e-01,-3.162277660168379412e-01,7.999999999999999334e-01,3.999999999999999667e-01,3.999999999999999667e-01,7.999999999999999334e-01,3.999999999999999667e-01,5.999999999999999778e-01,3.999999999999999667e-01,5.999999999999999778e-01,9.999999999999998890e-01,9.999999999999998890e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,5.999999999999999778e-01
3.999999999999999667e-01,0.000000000000000000e+00,-1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,1.054092553389459758e-01,3.999999999999999667e-01,0.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,5.999999999999999778e-01,1.999999999999999833e-01,0.000000000000000000e+00,-3.162277660168379412e-01,5.999999999999999778e-01,1.999999999999999833e-01,5.999999999999999778e-01,1.999999999999999833e-01,1.999999999999999833e-01,3.999999999999999667e-01,5.999999999999999778e-01,0.000000000000000000e+00,3.999999999999999667e-01,3.999999999999999667e-01,9.999999999999998890e-01,5.999999999999999778e-01,5.999999999999999778e-01,3.999999999999999667e-01
7.999999999999999334e-01,-3.999999999999999667e-01,-1.999999999999999833e-01,9.999999999999998890e-01,9.999999999999998890e-01,1.999999999999999833e-01,5.999999999999999778e-01,-3.162277660168379412e-01,7.999999999999999334e-01,0.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,5.999999999999999778e-01,9.999999999999998890e-01,5.999999999999999778e-01,-3.999999999999999667e-01,-3.162277660168379412e-01,9.999999999999998890e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,7.999999999999999334e-01,5.999999999999999778e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,5.999999999999999778e-01,9.999999999999998890e-01,9.999999999999998890e-01,7.999999999999999334e-01
7.999999999999999334e-01,-3.999999999999999667e-01,-1.999999999999999833e-01,9.999999999999998890e-01,9.999999999999998890e-01,1.999999999999999833e-01,5.999999999999999778e-01,-3.162277660168379412e-01,7.999999999999999334e-01,0.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,5.999999999999999778e-01,9.999999999999998890e-01,5.999999999999999778e-01,-3.999999999999999667e-01,-3.162277660168379412e-01,9.999999999999998890e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.999999999999999778e-01,1.999999999999999833e-01,7.999999999999999334e-01,5.999999999999999778e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,5.999999999999999778e-01,9.999999999999998890e-01,9.999999999999998890e-01,7.999999999999999334e-01
5.999999999999999778e-01,-5.999999999999999778e-01,-3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,3.999999999999999667e-01,7.999999999999999334e-01,-3.162277660168379412e-01,5.999999999999999778e-01,1.999999999999999833e-01,7.999999999999999334e-01,7.999999999999999334e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,-1.999999999999999833e-01,-1.054092553389459758e-01,7.999999999999999334e-01,3.999999999999999667e-01,7.999999999999999334e-01,3.999999999999999667e-01,0.000000000000000000e+00,5.999999999999999778e-01,3.999999999999999667e-01,1.999999999999999833e-01,5.999999999999999778e-01,5.999999999999999778e-01,3.999999999999999667e-01,7.999999999999999334e-01,7.999999999999999334e-01,9.999999999999998890e-01
